EventName,ElapsedTime,Timestamp,SessionID,Version,AudioClip,AudioDuration,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,EvacPatientIds,EvacRound,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,NarrativeDescription,NarrativeIndex,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,QuestionAnswers,QuestionId,QuestionPrompt,QuestionType,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,WeaponsDisarmed,WeaponsHeld,
SESSION_END,-37285,6/26/2026 9:57:52 AM,9a083100-e5c0-45e5-9bff-d28078a0d2a6,2.0,
VOICE_CAPTURE,-8489,6/26/2026 9:58:21 AM,9a083100-e5c0-45e5-9bff-d28078a0d2a6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,my interpretation is. Okay.,
VOICE_CAPTURE,-8146,6/26/2026 9:58:22 AM,9a083100-e5c0-45e5-9bff-d28078a0d2a6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay.,
VOICE_CAPTURE,-7842,6/26/2026 9:58:22 AM,9a083100-e5c0-45e5-9bff-d28078a0d2a6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay.,
VOICE_CAPTURE,-7445,6/26/2026 9:58:22 AM,9a083100-e5c0-45e5-9bff-d28078a0d2a6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay.,
SESSION_START,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 1,agony,supine,"(5.9, 0.0, 2.1)",fast,"(0.0, -1.0, 0.0, 0.1)",normal,IMMEDIATE,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,leftLeg,L Shin Amputation,"(6.0, 0.4, 2.1)",tourniquet,1,0,high,False,False,,,,,,,US Military 1,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,normal,100,Infinity,normal,Civilian 1,upset,fetal,"(4.7, 0.0, -3.6)",normal,"(0.0, -0.4, 0.0, 0.9)",normal,DELAYED,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,leftLeg,L Thigh Laceration,"(4.5, 0.6, -3.7)",israeliWrap,1,0,medium,False,False,,,,,,,Civilian 1,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,Attacker 1,agony,prone,"(4.5, 0.0, 4.9)",fast,"(0.0, 1.0, 0.0, -0.3)",normal,IMMEDIATE,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,abdomen,R Stomach Puncture,"(4.4, 1.1, 4.9)",woundpack,1,0,high,False,False,,,,,,,Attacker 1,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 2,calm,supine,"(0.4, 0.0, 4.0)",fast,"(0.0, -0.9, 0.0, 0.4)",normal,MINIMAL,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,leftHand,L Wrist Broken,"(0.6, 1.3, 3.7)",splint,1,0,low,False,False,,,,,,,US Military 2,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,Civilian 2,agony,fetal,"(2.9, 0.0, 1.9)",fast,"(0.0, -0.9, 0.0, 0.4)",normal,IMMEDIATE,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,abdomen,R Stomach Puncture,"(2.7, 1.0, 2.0)",woundpack,1,0,high,False,False,,,,,,,Civilian 2,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,restricted,100,Infinity,none,US Military 3,unresponsive,supine,"(-0.8, 0.0, -5.5)",faint,"(0.0, 0.4, 0.0, 0.9)",low,EXPECTANT,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,chest,L Chest Collapse,"(-0.9, 1.3, -5.4)",decompressionNeedle,1,0,high,False,False,,,,,,,US Military 3,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,chest,R Chest Puncture,"(-0.7, 1.3, -5.5)",chestSeal,1,0,high,False,False,,,,,,,US Military 3,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 4,agony,supine,"(-0.9, 0.0, 0.3)",fast,"(0.0, 0.0, 0.0, 1.0)",normal,IMMEDIATE,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,abdomen,R Stomach Puncture,"(-0.8, 1.1, 0.3)",woundpack,1,0,high,False,False,,,,,,,US Military 4,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,normal,100,Infinity,normal,Attacker 2,agony,sittingGround,"(-3.1, 0.0, 5.2)",fast,"(0.0, -0.9, 0.0, 0.3)",normal,DELAYED,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,chest,L Shoulder Puncture,"(-3.0, 1.4, 5.1)",woundpack,1,0,medium,False,False,,,,,,,Attacker 2,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,Civilian 3,agony,recovery,"(-2.1, 0.0, -2.1)",fast,"(0.0, 0.8, 0.0, 0.6)",normal,IMMEDIATE,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,rightLeg,R Shin Amputation,"(-2.1, 0.4, -2.2)",tourniquet,1,0,high,False,False,,,,,,,Civilian 3,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 5,agony,supine,"(-5.5, 0.0, -3.8)",fast,"(0.0, 0.1, 0.0, 1.0)",normal,IMMEDIATE,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,leftLeg,L Shin Amputation,"(-5.6, 0.4, -3.8)",tourniquet,1,0,high,False,False,,,,,,,US Military 5,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 6,agony,supine,"(5.2, 0.0, -22.2)",fast,"(0.0, 0.4, 0.0, 0.9)",normal,DELAYED,still,
INJURY_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,chest,R Chest Puncture,"(5.3, 1.3, -22.2)",chestSeal,1,0,high,False,False,,,,,,,US Military 6,
PATIENT_RECORD,2,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,none,100,Infinity,none,US Military 7,dead,prone,"(9.4, 0.0, -22.5)",none,"(0.0, 1.0, 0.0, 0.1)",normal,EXPECTANT,still,
NARRATIVE_SECTION_START,28,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,Intro,0,
AUDIO_START,50,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,desert intro,22.77878,
PLAYER_POSITIONS,254,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.2)",
PLAYER_POSITIONS,254,6/26/2026 9:58:30 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.2)",
PLAYER_POSITIONS,759,6/26/2026 9:58:31 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,759,6/26/2026 9:58:31 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,1267,6/26/2026 9:58:31 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,1267,6/26/2026 9:58:31 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,1775,6/26/2026 9:58:32 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,1775,6/26/2026 9:58:32 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,2279,6/26/2026 9:58:32 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,2279,6/26/2026 9:58:32 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,2783,6/26/2026 9:58:33 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,2783,6/26/2026 9:58:33 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,3290,6/26/2026 9:58:33 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,3290,6/26/2026 9:58:33 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,3804,6/26/2026 9:58:34 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,3804,6/26/2026 9:58:34 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,4303,6/26/2026 9:58:34 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_GAZE,4303,6/26/2026 9:58:34 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,US Military 2,,,,,,,,,"(8.8, 1.6, 0.1)",,,"(0.4, 0.0, 4.0)",
PLAYER_POSITIONS,4303,6/26/2026 9:58:34 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_GAZE,4303,6/26/2026 9:58:34 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,US Military 2,,,,,,,,,"(8.8, 1.6, 0.1)",,,"(0.4, 0.0, 4.0)",
PLAYER_POSITIONS,4815,6/26/2026 9:58:35 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,4815,6/26/2026 9:58:35 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,5321,6/26/2026 9:58:35 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,5321,6/26/2026 9:58:35 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,5823,6/26/2026 9:58:36 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,5823,6/26/2026 9:58:36 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,6324,6/26/2026 9:58:36 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,6324,6/26/2026 9:58:36 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,6825,6/26/2026 9:58:37 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,6825,6/26/2026 9:58:37 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_POSITIONS,7325,6/26/2026 9:58:37 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.1, 1.0, 3.9)","(9.2, 1.6, 4.1)","(9.0, 0.9, 4.3)",
PLAYER_GAZE,7325,6/26/2026 9:58:37 AM,1607c693-891f-4ba9-8660-23c6d60a3321,2.0,,,,,,,,,,,,,,,,,,,,,,,,US Military 2,,,,,,,,,"(8.8, 1.6, 0.1)",,,"(0.4, 0.0, 4.0)",
