EventName,ElapsedTime,Timestamp,SessionID,Version,AudioClip,AudioDuration,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,EvacPatientIds,EvacRound,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,NarrativeDescription,NarrativeIndex,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,QuestionAnswers,QuestionId,QuestionPrompt,QuestionType,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,WeaponsDisarmed,WeaponsHeld,
SESSION_END,-50728,6/26/2026 1:41:08 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,
VOICE_CAPTURE,-50413,6/26/2026 1:41:08 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-49930,6/26/2026 1:41:08 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-49475,6/26/2026 1:41:09 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-48935,6/26/2026 1:41:09 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-48463,6/26/2026 1:41:10 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-47950,6/26/2026 1:41:10 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-47460,6/26/2026 1:41:11 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-46920,6/26/2026 1:41:11 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-46450,6/26/2026 1:41:12 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-45936,6/26/2026 1:41:12 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all.,
VOICE_CAPTURE,-45378,6/26/2026 1:41:13 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all. I,
VOICE_CAPTURE,-44949,6/26/2026 1:41:13 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,y'all. I Bye.,
VOICE_CAPTURE,-44412,6/26/2026 1:41:14 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not really.",
VOICE_CAPTURE,-43925,6/26/2026 1:41:14 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not really.",
VOICE_CAPTURE,-43924,6/26/2026 1:41:14 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not really.",
VOICE_CAPTURE,-43439,6/26/2026 1:41:15 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not they probably won't",
VOICE_CAPTURE,-42925,6/26/2026 1:41:15 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not they probably won't like",
VOICE_CAPTURE,-42425,6/26/2026 1:41:16 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not they probably won't like tell me",
VOICE_CAPTURE,-41917,6/26/2026 1:41:16 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not they probably won't like tell me I mean, they probably won't like tell me the injuries.",
VOICE_CAPTURE,-41404,6/26/2026 1:41:17 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not they probably won't like tell me They probably won't like tell me the injuries when we get to the...",
VOICE_CAPTURE,-40932,6/26/2026 1:41:17 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not they probably won't like tell me I mean, they probably won't like tell me the injuries",
VOICE_CAPTURE,-40347,6/26/2026 1:41:18 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not they probably won't like tell me I mean, they probably won't like tell me the injuries when we get to the actual scenarios, right?",
VOICE_CAPTURE,-39850,6/26/2026 1:41:19 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not they probably won't like tell me I mean, they probably won't like tell me the injuries when we get to the actual scenarios, right?",
VOICE_CAPTURE,-39850,6/26/2026 1:41:19 PM,8293ab15-5508-472d-a1f6-e39b11add0cd,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"y'all. I Uh, no, not they probably won't like tell me I mean, they probably won't like tell me the injuries when we get to the actual scenarios, right?",
