EventName,ElapsedTime,Timestamp,SessionID,Version,AudioClip,AudioDuration,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,EvacPatientIds,EvacRound,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,NarrativeDescription,NarrativeIndex,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,QuestionAnswers,QuestionId,QuestionPrompt,QuestionType,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,WeaponsDisarmed,WeaponsHeld,
SESSION_END,-80668,6/27/2026 9:36:11 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,
VOICE_CAPTURE,-80483,6/27/2026 9:36:11 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-79956,6/27/2026 9:36:12 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-79465,6/27/2026 9:36:12 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-78965,6/27/2026 9:36:13 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-78573,6/27/2026 9:36:13 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-78076,6/27/2026 9:36:14 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-77572,6/27/2026 9:36:14 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-77054,6/27/2026 9:36:15 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-76539,6/27/2026 9:36:15 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-76084,6/27/2026 9:36:16 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-75556,6/27/2026 9:36:16 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,there.,
VOICE_CAPTURE,-75082,6/27/2026 9:36:17 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries.",
VOICE_CAPTURE,-74553,6/27/2026 9:36:17 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
VOICE_CAPTURE,-74102,6/27/2026 9:36:18 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
VOICE_CAPTURE,-74100,6/27/2026 9:36:18 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
VOICE_CAPTURE,-73585,6/27/2026 9:36:18 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
VOICE_CAPTURE,-73585,6/27/2026 9:36:18 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
VOICE_CAPTURE,-73099,6/27/2026 9:36:19 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
VOICE_CAPTURE,-73099,6/27/2026 9:36:19 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
VOICE_CAPTURE,-72579,6/27/2026 9:36:19 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
VOICE_CAPTURE,-72579,6/27/2026 9:36:19 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
VOICE_CAPTURE,-72098,6/27/2026 9:36:20 AM,777a42dc-3d29-4ddb-bfa6-0c4149c3cf1d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"there. Oh, no worries. Oh, no worries.",
